,activity,person_id,x_max,x_min,x_mean,y_max,y_min,y_mean,z_max,z_min,z_mean,n_max,n_min,n_mean
96,2.0,0,0.8236053586006165,0.7565677165985107,0.7857770025730133,0.2106897532939911,0.15322890877723694,0.17956512719392775,9.519346237182617,9.461885452270508,9.490137004852295,91.24941216179451,90.17368525832359,90.7130299045501
97,2.0,0,0.8044517636299133,0.7469909191131592,0.7800309270620346,0.2106897532939911,0.1628057211637497,0.1910572938621044,9.548076629638672,9.481039047241211,9.504502201080323,91.82685071129477,90.52853114953717,90.98117747394635
98,2.0,0,0.8140285611152649,0.7469909191131592,0.781946274638176,0.2106897532939911,0.15322890877723694,0.18387468978762628,9.53849983215332,9.442731857299805,9.497319602966309,91.63278145983935,89.83012033881886,90.84524644111086
99,2.0,0,0.8331822156906128,0.6991068720817566,0.7757213473320007,0.22026655077934265,0.15322890877723694,0.18195932731032372,9.53849983215332,9.47146224975586,9.49923496246338,91.68606796130076,90.33684649708982,90.87169248850088
100,2.0,0,0.8331822156906128,0.7374141216278076,0.7819462776184082,0.2298433631658554,0.15322890877723694,0.18531121090054511,9.643844604492188,9.452308654785156,9.51264247894287,93.60584919812797,90.0197872481773,91.1390788317008
101,2.0,0,0.8236053586006165,0.7661445140838623,0.7872135251760483,0.2106897532939911,0.15322890877723694,0.17956512719392775,9.557653427124023,9.47146224975586,9.497798442840576,91.97616286447685,90.33684649708982,90.86102604807029
102,2.0,0,0.8044517636299133,0.7565677165985107,0.7843404740095139,0.2106897532939911,0.15322890877723694,0.1838746890425682,9.528923034667969,9.442731857299805,9.497319602966309,91.46888650095792,89.84140131281102,90.84914891974526
103,2.0,0,0.8523358106613159,0.7565677165985107,0.7915230810642242,0.2298433631658554,0.15322890877723694,0.19440917670726776,9.701305389404297,9.452308654785156,9.499713802337647,94.75852517502801,89.99639990441445,90.91241404053163
104,2.0,0,0.8427590131759644,0.7757213711738586,0.8058882892131806,0.2298433631658554,0.181959331035614,0.2097320668399334,9.509769439697266,9.423578262329102,9.479602527618407,91.15118526610283,89.56258737392312,90.55724717756705
105,2.0,0,0.8331822156906128,0.7852981686592102,0.8044517695903778,0.22026655077934265,0.181959331035614,0.20015525966882705,9.509769439697266,9.47146224975586,9.483433246612549,91.12330385120778,90.37380771564206,90.62316743284175
106,2.0,0,0.8331822156906128,0.7661445140838623,0.7939172834157944,0.2298433631658554,0.17238251864910126,0.1944091759622097,9.519346237182617,9.442731857299805,9.481039047241211,91.3210416966747,89.86827384217646,90.55915483348396
107,2.0,0,0.8236053586006165,0.7661445140838623,0.7934384435415268,0.23942017555236816,0.1628057211637497,0.19776105955243112,9.548076629638672,9.461885452270508,9.489658164978028,91.84601916361038,90.18441594058824,90.7234441693212
108,2.0,0,0.8236053586006165,0.7852981686592102,0.8044517636299133,0.22026655077934265,0.17238251864910126,0.19823989942669867,9.500192642211914,9.461885452270508,9.478644847869873,90.97637619799612,90.17368525832359,90.53171825429152
